code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
476,Loko Abaya,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
477,ማልጋ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
477,Malga,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
478,ሸበዲኖ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
478,Shebedino,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
479,ዌንሾ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
479,Wensho,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
480,ወንዶ ገነት,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
480,Wondo Genet,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
991,Woreda 01,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
991,ወረዳ 01,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
992,Woreda 02,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
992,ወረዳ 02,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
993,Woreda 03,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
993,ወረዳ 03,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
994,Woreda 04,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
994,ወረዳ 04,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
995,Woreda 05,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
581,Gedeb,4,Woreda,GED,eng,t,110011,2021-02-10 10:35:57.246626
581,ገድብ,4,ወረዳ,GED,amh,t,110011,2021-02-10 10:35:57.246626
995,ወረዳ 05,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
996,Woreda 06,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
996,ወረዳ 06,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
997,Woreda 07,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
997,ወረዳ 07,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
998,Woreda 08,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
998,ወረዳ 08,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
999,Woreda 09,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
999,ወረዳ 09,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1000,Woreda 10,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1000,ወረዳ 10,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1001,Woreda 11,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1001,ወረዳ 11,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1002,Woreda 12,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1002,ወረዳ 12,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1003,Woreda 13,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1003,ወረዳ 13,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1004,Woreda 14,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1004,ወረዳ 14,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1005,Woreda 15,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1005,ወረዳ 15,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1006,Woreda 16,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1006,ወረዳ 16,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1007,Woreda 17,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1007,ወረዳ 17,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1008,Woreda 18,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1008,ወረዳ 18,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1009,Woreda 19,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1009,ወረዳ 19,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1010,Woreda 20,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1010,ወረዳ 20,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
1011,Woreda 22,4,Woreda,BOL,eng,t,110011,2021-02-10 14:30:12.864507
1011,ወረዳ 22,4,ወረዳ,BOL,amh,t,110011,2021-02-10 14:30:12.864507
HARZ,Harari,2,Zone,HAR,eng,t,110011,2021-02-10 14:55:53.872127
HARZ,ሀሪሪ,2,ዞን,HAR,amh,t,110011,2021-02-10 14:55:53.872127
DRWZ,Dire Dawa,2,Zone,DRW,eng,t,110011,2021-02-10 14:55:53.872127
DRWZ,ድሬዳዋ,2,ዞን,DRW,amh,t,110011,2021-02-10 14:55:53.872127
1112,Woreda 01,4,Woreda,DRWZ,eng,t,110011,2021-02-10 14:56:49.16016
1112,ወረዳ 01,4,ወረዳ,DRWZ,amh,t,110011,2021-02-10 14:56:49.16016
1113,Amir-Nur Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1113,አሚር-ኑር ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1114,Abadir Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1114,አባድር ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1115,Shenkor Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1115,ሸንኮር ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1116,JinEala Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1116,ጅንእላ ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1117,Aboker Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1117,አቦከር ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1118,Hakim Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1118,ሀኪም ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
580,Dila,4,Woreda,GED,eng,t,110011,2021-02-10 10:36:59.453317
580,ዲላ,4,ወረዳ,GED,amh,t,110011,2021-02-10 10:36:59.453317
600,Deramalo,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
600,ደራማሎ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
601,Demba Gofa,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
601,ደምባ ጎፋ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
602,Geze Gofa,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
602,ገዜ ጎፋ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
603,Kemba,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
603,ኬምባ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
604,Kucha,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
604,ኩቻ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
605,Melokoza,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
605,ሜሎኮዛ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
606,Mirab Abaya,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
606,ምዕራብ አባያ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
607,Oyda,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
607,ኦይዳ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
608,Sawla town,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
608,ሳውላ ከተማ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
609,Uba Debretsehay,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
609,ኡባ ደብረፀሐይ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
610,Zala woreda,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:37:49.464857
610,ዛላ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:37:49.464857
611,filtu,4,Woreda,LBZ,eng,t,110011,2021-02-10 10:37:49.464857
611,ፍልቱ,4,ወረዳ,LBZ,amh,t,110011,2021-02-10 10:37:49.464857
612,Dollo Ado,4,Woreda,LBZ,eng,t,110011,2021-02-10 10:37:49.464857
612,ዶሎ አዶ,4,ወረዳ,LBZ,amh,t,110011,2021-02-10 10:37:49.464857
613,qarsadula,4,Woreda,LBZ,eng,t,110011,2021-02-10 10:37:49.464857
613,ቃርሳዱላ,4,ወረዳ,LBZ,amh,t,110011,2021-02-10 10:37:49.464857
614,gura damole,4,Woreda,LBZ,eng,t,110011,2021-02-10 10:37:49.464857
614,ጉራ ዳሞሌ,4,ወረዳ,LBZ,amh,t,110011,2021-02-10 10:37:49.464857
615,gura baqasa,4,Woreda,LBZ,eng,t,110011,2021-02-10 10:37:49.464857
615,ጉራ ባቃሳ,4,ወረዳ,LBZ,amh,t,110011,2021-02-10 10:37:49.464857
616,Bokolmayo,4,Woreda,LBZ,eng,t,110011,2021-02-10 10:37:49.464857
616,ቦኮለማዮ,4,ወረዳ,LBZ,amh,t,110011,2021-02-10 10:37:49.464857
617,Qadhaadhumo,4,Woreda,DHZ,eng,t,110011,2021-02-10 10:37:49.464857
617,ቀዳሃድሁሞ,4,ወረዳ,DHZ,amh,t,110011,2021-02-10 10:37:49.464857
618,Hudet,4,Woreda,DHZ,eng,t,110011,2021-02-10 10:37:49.464857
618,ሁደት,4,ወረዳ,DHZ,amh,t,110011,2021-02-10 10:37:49.464857
619,Moyale,4,Woreda,DHZ,eng,t,110011,2021-02-10 10:37:49.464857
619,ሞያሌ,4,ወረዳ,DHZ,amh,t,110011,2021-02-10 10:37:49.464857
620,mubarek,4,Woreda,DHZ,eng,t,110011,2021-02-10 10:37:49.464857
620,ሙባረክ,4,ወረዳ,DHZ,amh,t,110011,2021-02-10 10:37:49.464857
574,Shashogo,4,Woreda,HAD,eng,t,110011,2021-02-10 10:38:14.76585
574,ሻሾጎ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:38:14.76585
621,Hargelle,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
621,ሃርጌል,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
622,Cherati,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
622,ቼራቲ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
623,Dolobay,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
623,ዶሎባይ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
624,Raaso,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
624,ራአሶ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
625,Baarey,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
625,ባአረይ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
626,Ceelkarri,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
626,ኢልካሪሪ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
627,Iimey galbeed,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
627,ምዕራብ አይሜይ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
628,Goro Bekeksa,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
628,ጎሮ በከክሳ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
629,Qooxle,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
629,ኮክስሌ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
630,Ilig dheere,4,Woreda,AFZ,eng,t,110011,2021-02-10 10:38:39.675132
630,ኢልጌ ደሀሬ,4,ወረዳ,AFZ,amh,t,110011,2021-02-10 10:38:39.675132
631,Daroor,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:39:27.322599
631,ዳሮር,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:39:27.322599
632,Gunagado,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:39:27.322599
632,ጉናጋዶ,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:39:27.322599
633,Bilcil buur,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:39:27.322599
633,ቢልሲል ቡር,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:39:27.322599
634,Gashamo,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:39:27.322599
634,ጋሻሞ,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:39:27.322599
635,Aware,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:39:27.322599
635,አዋሬ,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:39:27.322599
1119,Sofi Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1119,ሶፊ ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1120,Erer Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1120,ኤረር ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1121,Dire-Teyara Woreda,4,Woreda,HARZ,eng,t,110011,2021-02-10 14:56:49.16016
1121,ድሬ-ተያራ ወረዳ,4,ወረዳ,HARZ,amh,t,110011,2021-02-10 14:56:49.16016
1122,Woreda 02,4,Woreda,DRWZ,eng,t,110011,2021-02-10 15:00:26.005277
1122,ወረዳ 02,4,ወረዳ,DRWZ,amh,t,110011,2021-02-10 15:00:26.005277
642,Araarso,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:51:12.945678
642,አርአርሶ,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:51:12.945678
643,Gerbo,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
643,ገርቦ,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
644,Ayun,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
644,አዩን,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
645,Hor-shagah,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
645,ሆር ሻጋህ,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
646,Elweyn Town,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
646,ኤልዌይን ከተማ,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
647,Dhuxun,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
647,ዱክሱን,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
648,Xaraarey,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
648,Xaraarey,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
649,Segeg,4,Woreda,NOGZ,eng,t,110011,2021-02-10 10:51:12.945678
649,ሴጌግ,4,ወረዳ,NOGZ,amh,t,110011,2021-02-10 10:51:12.945678
650,Lagahida,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
650,ላጋሂዳ,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
651,Qubi,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
651,ቁቢ,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
652,Waangay,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
652,ዋንጋይ,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
653,Fik,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
653,ፍቅ,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
654,Salaxaad,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
654,ስላክስ,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
655,Mayu-Muuqdheer,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
655,መዩ-ሙቋደር,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
656,Yaxoob,4,Woreda,ERZ,eng,t,110011,2021-02-10 10:51:12.945678
656,Yaxoob,4,ወረዳ,ERZ,amh,t,110011,2021-02-10 10:51:12.945678
657,Danan,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
657,ዳናን,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
658,Ferfer,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
658,ፈርፈር,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
659,Gode,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
659,ጎዴ,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
660,Kelafo,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
660,ኬላፎ,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
661,Beer Caano,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
661,Beer Caano,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
662,Iimey bari,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
662,Iimey bari,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
663,Elale,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
663,ኢሌሌ,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
664,Abaqorow,4,Woreda,SBHZ,eng,t,110011,2021-02-10 10:51:12.945678
664,አባቆሮው,4,ወረዳ,SBHZ,amh,t,110011,2021-02-10 10:51:12.945678
665,Awbare,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
665,አውባሬ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
666,Jijiga,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
666,ጅጅጋ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
667,Babille,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
667,ባቢሌ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
668,Gursum,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
668,ጉርሱም,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
669,Harshin,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
669,ሀርሺን,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
670,Tuli Guled,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
670,ቱሊ ጉሌድ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
671,Kebri Beyah,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
671,Kebri Beyah,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
672,shabeeley,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
672,ሻቢሌይ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
673,Harawo,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
673,ሀራዎ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
674,Qooraan or Mulla,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
674,ኩራን  ሙላ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
675,Harorays,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
675,ሃሮራይስ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
676,Goljano,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
676,ጎልጃኖ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
677,Wajaale,4,Woreda,FFZ,eng,t,110011,2021-02-10 10:51:12.945678
677,ዋጃለ,4,ወረዳ,FFZ,amh,t,110011,2021-02-10 10:51:12.945678
678,Kebri Dahar,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
678,ቀብሪ ደሓር,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
679,Sheygoosh,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
679,ሸይጎሽ,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
680,Las Dharkaynle,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
680,ላስ Dharkaynle,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
681,Kudunbuur,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
681,ኩዱንቡር,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
682,Dhooboweyn,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
682,ዱህቦወይን,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
683,Shilaabo,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
683,ሺላቦ,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
684,Marsin,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
684,ማርሲን,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
685,Higloley,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
685,ሂግሎሌይ,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
686,Bodalay,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
686,ቦዳላይ,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
687,Ceel-Ogadeen,4,Woreda,KOZ,eng,t,110011,2021-02-10 10:51:12.945678
687,ኢል-ኦጋዴን,4,ወረዳ,KOZ,amh,t,110011,2021-02-10 10:51:12.945678
688,Afdem,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
688,አፍዴም,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
689,Ayesha,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
689,አየሻ,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
690,Shinile,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
690,ሸእኔለ,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
691,Dambal,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
691,ደምባል,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
692,Mieso,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
692,መኢሶ,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
693,Erer,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
693,ኤረር,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
694,Hadhagaale,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
694,ሓዳጋለ,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
695,Geblalu,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
695,ገብላሉ,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
696,biki,4,Woreda,SIT,eng,t,110011,2021-02-10 10:51:12.945678
696,ቢኪ,4,ወረዳ,SIT,amh,t,110011,2021-02-10 10:51:12.945678
697,Bokh,4,Woreda,DOL,eng,t,110011,2021-02-10 10:51:12.945678
697,ቦካ,4,ወረዳ,DOL,amh,t,110011,2021-02-10 10:51:12.945678
698,Danot,4,Woreda,DOL,eng,t,110011,2021-02-10 10:51:12.945678
698,ዳኖት,4,ወረዳ,DOL,amh,t,110011,2021-02-10 10:51:12.945678
699,Galadi,4,Woreda,DOL,eng,t,110011,2021-02-10 10:51:12.945678
699,ጋላዲ,4,ወረዳ,DOL,amh,t,110011,2021-02-10 10:51:12.945678
636,Dhagax-buur,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:58:34.895271
636,Dhagax-buur,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:58:34.895271
637,Dhagax-madow,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:58:34.895271
637,Dhagax-madow,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:58:34.895271
638,Gunagado,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:58:34.895271
638,Gunagado,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:58:34.895271
639,Birqod,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:58:34.895271
639,Birqod,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:58:34.895271
640,Dig,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:58:34.895271
640,Dig,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:58:34.895271
641,Yoocaale,4,Woreda,JARZ,eng,t,110011,2021-02-10 10:58:34.895271
641,Yoocaale,4,ወረዳ,JARZ,amh,t,110011,2021-02-10 10:58:34.895271
599,Dita,4,Woreda,GGZ,eng,t,110011,2021-02-10 10:59:30.781107
599,ዲታ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 10:59:30.781107
595,Arba Minch Zuria,4,Woreda,GGZ,eng,t,110011,2021-02-10 11:01:18.551345
595,አርባ ምንጭ ዙርያ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 11:01:18.551345
596,Bonke,4,Woreda,GGZ,eng,t,110011,2021-02-10 11:01:18.551345
596,ቦንኬ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 11:01:18.551345
597,Boreda,4,Woreda,GGZ,eng,t,110011,2021-02-10 11:01:18.551345
597,ቦረዳ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 11:01:18.551345
598,Chencha,4,Woreda,GGZ,eng,t,110011,2021-02-10 11:01:18.551345
598,ጨንቻ,4,ወረዳ,GGZ,amh,t,110011,2021-02-10 11:01:18.551345
593,Decha,4,Woreda,KTZ,eng,t,110011,2021-02-10 11:02:33.659954
593,ደቻ,4,ወረዳ,KTZ,amh,t,110011,2021-02-10 11:02:33.659954
591,Kedida Gamela,4,Woreda,KTZ,eng,t,110011,2021-02-10 11:03:44.179215
